superkingdom	kingdom	phylum	class	order	family	genus	species	OP0.2A	OP0.2B	OP0.2C	OP1.2A	OP1.2B	OP1.2C	OP5.0A	OP5.0B	OP5.0C	OP8.0A	OP8.0B	OP8.0C	EN0.2A	EN0.2B	EN0.2C
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. SANK 73390	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. SM9913	0	0	0	5	0	1	0	0	2	0	4	0	0	1	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. Xi13	0	0	0	0	2	0	0	0	1	0	2	10	0	0	3
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas spongiae	1	0	1	5	3	3	4	15	2	6	9	3	1	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas tetraodonis	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas translucida	0	0	0	3	0	0	0	0	0	4	3	1	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas tunicata	876	788	1099	1182	914	627	825	1146	846	831	1425	532	847	1063	671
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Pseudoalteromonadaceae	Pseudoalteromonas	NA	188	230	314	469	358	388	1281	913	430	438	577	538	174	235	294
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Psychromonadaceae	Psychromonas	Psychromonas arctica	0	2	0	1	0	2	0	0	0	6	0	2	0	4	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Psychromonadaceae	Psychromonas	Psychromonas ingrahamii	31	49	30	38	48	16	30	46	7	35	24	19	46	50	34
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Psychromonadaceae	Psychromonas	Psychromonas sp. CNPT3	5	3	3	9	7	6	10	24	14	19	27	1	3	3	7
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Psychromonadaceae	Psychromonas	NA	11	15	7	17	22	6	37	40	6	41	24	11	4	15	12
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Parashewanella	Parashewanella sp. MEBiC05444	0	0	0	1	0	0	8	2	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Parashewanella	Parashewanella spongiae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella aestuarii	0	1	0	0	0	0	10	0	3	0	0	1	0	2	0
Archaea	NA	Euryarchaeota	Methanomicrobiales	Methanomicrobia	NA	NA	methanogenic archaeon mixed culture ISO4-G1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Corynebacteriales	Actinobacteria	Corynebacteriaceae	Corynebacterium	Corynebacterium riegelii	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella algae	0	1	2	0	0	0	0	0	0	0	0	1	3	1	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella amazonensis	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella baltica	25	37	35	72	65	57	53	76	134	56	49	67	28	38	49
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella benthica	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella bicestrii	0	0	0	0	1	2	0	0	5	0	0	7	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella colwelliana	0	0	3	0	0	0	0	0	5	0	2	8	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella decolorationis	2	1	4	2	3	19	5	9	25	12	2	5	1	1	12
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella denitrificans	24	30	32	34	43	277	59	66	29	59	60	42	19	42	11
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella donghaensis	10	2	3	10	7	7	22	38	21	26	23	17	1	7	0
Bacteria	NA	Actinobacteria	Corynebacteriales	Actinobacteria	Corynebacteriaceae	Corynebacterium	Corynebacterium segmentosum	0	0	0	0	2	0	18	29	2	0	1	8	0	1	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella frigidimarina	0	3	6	13	13	5	2	33	4	31	21	6	0	2	1
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella halifaxensis	3	0	4	4	6	0	10	14	2	4	6	13	1	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella japonica	1	1	0	5	8	1	16	21	1	2	8	17	5	3	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella livingstonensis	5	1	2	9	12	4	16	55	17	35	36	18	5	6	6
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella loihica	0	0	0	0	0	2	0	0	9	4	4	8	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella marinintestina	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella marisflavi	1	3	1	3	1	5	4	16	4	7	8	5	0	1	1
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella maritima	0	0	0	0	9	1	4	9	4	4	5	0	1	3	1
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella oneidensis	2	0	1	0	0	26	0	0	16	6	0	5	0	2	4
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella pealeana	8	7	12	35	9	10	31	85	17	35	26	10	6	4	4
Bacteria	NA	Actinobacteria	Corynebacteriales	Actinobacteria	Corynebacteriaceae	Corynebacterium	Corynebacterium simulans	0	0	0	1	5	0	0	0	1	2	0	0	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella piezotolerans	3	2	5	3	3	2	25	6	11	21	4	14	1	2	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella pneumatophori	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella psychrophila	9	1	2	0	0	1	4	6	1	0	0	3	4	1	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella putrefaciens	2	1	5	4	8	20	3	10	27	2	2	35	2	0	9
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sediminis	0	0	3	0	2	1	1	5	7	0	0	4	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sp. 33B	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sp. ANA-3	0	0	4	0	0	9	0	0	7	0	3	4	0	0	1
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sp. FDAARGOS_354	1	0	54	2	2	354	3	9	221	13	3	132	1	4	135
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sp. M2	4	13	5	12	1	8	18	37	8	11	18	4	1	9	1
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sp. MEBiC00475	0	0	2	1	7	2	5	42	11	5	11	9	4	3	1
Bacteria	NA	Actinobacteria	Corynebacteriales	Actinobacteria	Corynebacteriaceae	Corynebacterium	Corynebacterium singulare	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sp. MR-4	1	0	0	0	0	1	0	0	2	0	0	8	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sp. MR-7	0	1	0	0	0	3	0	0	6	0	0	2	3	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sp. Pdp11	0	6	2	4	6	8	11	21	14	3	2	10	1	2	1
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sp. SM1901	2	0	0	1	2	4	3	7	4	3	3	3	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sp. SNU WT4	14	8	2	8	20	4	12	33	18	178	26	10	5	10	3
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sp. TH2012	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sp. W3-18-1	4	0	1	0	1	4	0	0	1	2	0	0	1	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sp. WE21	0	0	10	7	0	43	10	15	55	0	0	56	0	0	20
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella sp. YLB-06	0	0	0	0	1	0	3	3	0	2	0	2	0	0	1
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella violacea	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella woodyi	5	9	11	9	7	1	2	22	20	41	11	16	7	13	5
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	Shewanella xiamenensis	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	Shewanella	NA	198	298	364	584	583	1427	548	810	1888	667	692	1077	182	298	697
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	Shewanellaceae	NA	NA	2	13	13	18	25	17	42	39	34	34	33	29	1	8	10
Bacteria	NA	Proteobacteria	Alteromonadales	Gammaproteobacteria	NA	NA	NA	25	50	55	61	68	38	84	131	63	78	142	125	42	53	65
Bacteria	NA	Proteobacteria	Bacteriovoracales	Oligoflexia	Bacteriovoracaceae	Bacteriovorax	Bacteriovorax stolpii	2	2	19	0	0	14	0	0	29	0	0	17	0	0	10
Bacteria	NA	Proteobacteria	Bacteriovoracales	Oligoflexia	Bacteriovoracaceae	Bacteriovorax	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Bacteriovoracales	Oligoflexia	Halobacteriovoraceae	Halobacteriovorax	Halobacteriovorax marinus	8	0	0	0	0	1	0	0	2	0	0	4	1	4	1
Bacteria	NA	Proteobacteria	Bacteriovoracales	Oligoflexia	Halobacteriovoraceae	Halobacteriovorax	Halobacteriovorax sp. BALOs_7	4	0	2	0	0	0	0	0	1	2	0	0	1	0	2
Bacteria	NA	Actinobacteria	Corynebacteriales	Actinobacteria	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. NML98-0116	0	1	0	0	0	0	3	0	0	9	4	0	0	0	0
Bacteria	NA	Proteobacteria	Bacteriovoracales	Oligoflexia	Halobacteriovoraceae	Halobacteriovorax	NA	0	4	1	1	0	0	0	0	1	0	0	0	0	0	2
Bacteria	NA	Proteobacteria	Bacteriovoracales	Oligoflexia	NA	NA	NA	3	2	1	0	1	1	0	2	4	0	4	5	0	2	2
Bacteria	NA	Proteobacteria	Bdellovibrionales	Oligoflexia	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio bacteriovorus	0	0	5	0	2	2	0	0	8	0	0	3	0	0	9
Bacteria	NA	Proteobacteria	Bdellovibrionales	Oligoflexia	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio exovorus	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3
Bacteria	NA	Proteobacteria	Bdellovibrionales	Oligoflexia	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio sp. NC01	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Bdellovibrionales	Oligoflexia	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio sp. ZAP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Bacteria	NA	Proteobacteria	Bdellovibrionales	Oligoflexia	Bdellovibrionaceae	Bdellovibrio	NA	0	0	0	0	0	2	0	0	2	0	0	6	0	2	1
Bacteria	NA	Proteobacteria	Bradymonadales	Deltaproteobacteria	NA	NA	Bradymonadales bacterium V1718	0	0	0	0	0	0	0	11	1	7	5	0	0	0	0
Bacteria	NA	Proteobacteria	Bradymonadales	Deltaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1
Bacteria	NA	Actinobacteria	Corynebacteriales	Actinobacteria	Corynebacteriaceae	Corynebacterium	Corynebacterium striatum	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Achromobacter	Achromobacter denitrificans	0	0	2	3	0	5	0	3	10	0	0	5	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Achromobacter	Achromobacter insolitus	0	0	0	0	0	0	0	0	1	0	0	7	0	0	1
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Achromobacter	Achromobacter ruhlandii	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Achromobacter	Achromobacter sp. AONIH1	0	0	2	0	0	2	0	0	0	0	0	9	0	2	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Achromobacter	Achromobacter sp. MFA1 R4	0	0	0	0	0	3	4	6	2	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Achromobacter	Achromobacter spanius	0	0	0	0	0	6	0	0	0	0	0	3	0	0	2
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Achromobacter	Achromobacter xylosoxidans	0	2	1	0	4	10	9	2	11	0	0	20	0	2	6
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Achromobacter	NA	0	2	5	0	4	8	0	0	25	7	2	11	2	2	4
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Advenella	Advenella mimigardefordensis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Alcaligenes	Alcaligenes aquatilis	1	1	0	0	0	3	2	0	0	0	0	1	0	0	1
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Alcaligenes	Alcaligenes faecalis	0	0	0	1	2	2	0	0	1	0	2	8	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Alcaligenes	NA	0	0	0	1	0	4	0	0	8	0	0	3	0	0	1
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella avium	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella bronchialis	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella bronchiseptica	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella flabilis	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella genomosp. 13	0	0	0	0	0	3	9	4	7	0	1	4	2	0	2
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella genomosp. 8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Corynebacteriales	Actinobacteria	Corynebacteriaceae	Corynebacterium	Corynebacterium urealyticum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella genomosp. 9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella hinzii	0	1	0	0	0	3	0	7	5	0	0	5	0	0	2
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella holmesii	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella pertussis	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella petrii	0	0	0	0	0	0	0	0	2	0	1	3	1	0	1
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella pseudohinzii	0	0	0	0	0	1	4	0	0	4	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella sp. HZ20	1	0	3	0	0	1	0	0	1	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella sp. J329	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella sp. N	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Corynebacteriales	Actinobacteria	Corynebacteriaceae	Corynebacterium	Corynebacterium ureicelerivorans	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	Bordetella trematum	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Bordetella	NA	0	1	0	4	5	3	5	2	1	0	10	4	2	2	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Castellaniella	Castellaniella defragrans	48	36	30	146	151	43	260	168	100	345	174	192	76	118	33
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Castellaniella	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Kerstersia	Kerstersia gyiorum	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Oligella	Oligella urethralis	0	0	3	0	0	0	0	0	7	0	0	0	0	1	1
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Orrella	Orrella dioscoreae	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Paenalcaligenes	Paenalcaligenes hominis	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Pigmentiphaga	Pigmentiphaga aceris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Pigmentiphaga	Pigmentiphaga sp. H8	0	0	0	0	0	0	0	0	0	8	0	0	0	3	0
Archaea	NA	Euryarchaeota	Methanosarcinales	Methanomicrobia	Methanosarcinaceae	Methanococcoides	Methanococcoides burtonii	2	0	0	0	0	0	0	8	8	5	0	2	0	1	0
Bacteria	NA	Actinobacteria	Corynebacteriales	Actinobacteria	Corynebacteriaceae	Corynebacterium	Corynebacterium variabile	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	Pusillimonas	Pusillimonas sp. T7-7	0	0	0	2	0	4	0	0	0	1	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	NA	Alcaligenaceae bacterium SJ-26	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Alcaligenaceae	NA	NA	9	9	1	8	12	10	23	31	11	47	14	33	5	19	3
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	[Pseudomonas] mesoacidophila	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia ambifaria	0	0	0	0	1	1	0	0	16	0	0	2	0	0	1
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia cenocepacia	0	0	0	0	3	3	13	15	8	0	22	10	1	4	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia cepacia	0	0	5	0	0	3	0	0	2	0	5	7	0	0	2
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia contaminans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia gladioli	0	0	0	0	0	1	0	0	6	0	0	3	0	0	2
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia glumae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia lata	0	0	0	0	0	2	0	0	8	0	0	3	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia multivorans	0	0	1	0	0	1	2	0	7	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia oklahomensis	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	0	2	0	0	2	1	0	2	2	0	0	2	0	1	1
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia pseudomultivorans	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia pyrrocinia	0	0	2	0	0	1	5	0	2	0	0	0	1	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia seminalis	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Corynebacteriales	Actinobacteria	Corynebacteriaceae	Corynebacterium	NA	2	0	5	1	13	3	4	5	2	0	3	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia sp. IDO3	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia sp. JP2-270	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia sp. OLGA172	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia sp. RPE67	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia stabilis	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia stagnalis	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia thailandensis	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia ubonensis	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
Bacteria	NA	Proteobacteria	Burkholderiales	Betaproteobacteria	Burkholderiaceae	Burkholderia	Burkholderia vietnamiensis	1	2	2	2	1	5	8	0	4	1	4	5	4	10	6
Bacteria	NA	Actinobacteria	Corynebacteriales	Actinobacteria	Corynebacteriaceae	NA	NA	0	0	1	4	4	0	0	0	1	11	0	0	0	0	0
